gender,age,know_this_game,playing_experience,third_person_commentary,first_person_commentary,place,user_id,score,original_file,delay,utterance_id,topic_tag
男性,40代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,見たことがない,見たことがない,自宅,user14515_20241206051448-0844,1,MF22,1.25,20,対戦風景
男性,40代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,見たことがない,見たことがない,自宅,user14515_20241206051448-0844,2,MF22,1.5,5,対戦風景
男性,40代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,見たことがない,見たことがない,自宅,user14515_20241206051448-0844,1,MF14,0.5,12,ファイター
男性,40代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,見たことがない,見たことがない,自宅,user14515_20241206051448-0844,4,FF4,-1,21,ファイター
男性,40代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,見たことがない,見たことがない,自宅,user14515_20241206051448-0844,4,MM1,1.75,20,対戦風景
男性,40代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,見たことがない,見たことがない,自宅,user14515_20241206051448-0844,5,MM4,-1,15,対戦風景
男性,40代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,見たことがない,見たことがない,自宅,user14515_20241206051448-0844,4,FF3,-1.25,10,対戦風景
男性,40代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,見たことがない,見たことがない,自宅,user14515_20241206051448-0844,5,FF1,0.75,43,アイテム
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user44925_20241206052015-0438,4,MM2,-0.5,3,ファイター
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user44925_20241206052015-0438,4,MM2,0.75,2,ファイター
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user44925_20241206052015-0438,3,MF12,-0.75,3,ファイター
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user44925_20241206052015-0438,2,MF12,0,25,対戦風景
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user44925_20241206052015-0438,3,MM2,1.75,30,対戦風景
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user44925_20241206052015-0438,5,MF24,0.5,16,対戦風景
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user44925_20241206052015-0438,4,MM3,-0.5,26,アイテム
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user44925_20241206052015-0438,4,FF3,0,18,対戦風景
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user44925_20241206052015-0438,4,FF4,1.25,28,アイテム
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user44925_20241206052015-0438,5,MF21,1,10,対戦風景
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user44925_20241206052015-0438,5,MM4,-1.25,6,対戦風景
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user44925_20241206052015-0438,5,MF12,-1.5,19,ファイター
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user44925_20241206052015-0438,3,MF21,1.5,14,アイテム
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user44925_20241206052015-0438,5,MF23,1.75,1,対戦風景
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user44925_20241206052015-0438,5,FF4,1,32,対戦結果
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user44925_20241206052015-0438,5,MF23,-1.5,15,対戦風景
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user44925_20241206052015-0438,5,MF22,-0.75,18,対戦風景
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user44925_20241206052015-0438,4,MM3,0.75,15,対戦風景
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user44925_20241206052015-0438,4,MF23,-1,13,対戦風景
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user44925_20241206052015-0438,4,MM2,-1.25,14,アイテム
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user44925_20241206052015-0438,5,MM2,-1,31,対戦風景
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user44925_20241206052015-0438,3,MF23,1.5,20,アイテム
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user44925_20241206052015-0438,4,FF1,0.5,21,対戦風景
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user44925_20241206052015-0438,4,MM3,1.25,20,アイテム
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user04576_20241206054159-0569,4,MF12,1.5,10,ファイター
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user04576_20241206054159-0569,4,MM1,-1.25,2,ファイター
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user04576_20241206054159-0569,5,MF12,0.5,21,対戦風景
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user04576_20241206054159-0569,3,MF21,-1.5,23,対戦風景
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user04576_20241206054159-0569,4,MF13,1.25,15,アイテム
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user04576_20241206054159-0569,5,MF23,-0.75,9,ファイター
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user04576_20241206054159-0569,4,FF4,1,9,アイテム
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user04576_20241206054159-0569,4,MM1,1.5,21,アイテム
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user04576_20241206054159-0569,4,MM4,0.75,19,対戦風景
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user04576_20241206054159-0569,4,FF4,0,25,アイテム
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user04576_20241206054159-0569,3,MM2,1.75,7,対戦風景
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user04576_20241206054159-0569,4,MF24,0,18,対戦風景
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user04576_20241206054159-0569,5,FF1,0.5,23,アイテム
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user04576_20241206054159-0569,5,MF11,1,14,ファイター
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user04576_20241206054159-0569,4,MF12,-1,14,対戦風景
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user04576_20241206054159-0569,4,MF13,-0.75,9,ファイター
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user04576_20241206054159-0569,4,MF13,1.75,13,対戦風景
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user04576_20241206054159-0569,4,MF23,-1,5,ファイター
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user04576_20241206054159-0569,4,MF22,1.25,4,アイテム
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user04576_20241206054159-0569,5,MM2,0.75,17,対戦風景
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user04576_20241206054159-0569,4,MF21,-0.5,3,対戦風景
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user04576_20241206054159-0569,4,MF22,-1.5,7,対戦風景
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user04576_20241206054159-0569,4,MM2,-0.5,24,アイテム
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user04576_20241206054159-0569,4,MM4,-1.25,28,対戦風景
男性,50代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,見たことがない,見たことがない,自宅,user79470_20241206054622-0143,4,MF23,-1.5,7,対戦風景
男性,50代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,見たことがない,見たことがない,自宅,user79470_20241206054622-0143,3,MM4,-0.5,20,対戦風景
男性,50代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,見たことがない,見たことがない,自宅,user79470_20241206054622-0143,3,MF13,0.75,9,ファイター
男性,50代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,見たことがない,見たことがない,自宅,user79470_20241206054622-0143,2,MM4,0.5,25,アイテム
男性,50代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,見たことがない,見たことがない,自宅,user79470_20241206054622-0143,3,MM3,0.75,24,対戦風景
男性,50代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,見たことがない,見たことがない,自宅,user79470_20241206054622-0143,4,MF14,-1,27,対戦風景
男性,50代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,見たことがない,見たことがない,自宅,user79470_20241206054622-0143,4,FF3,-1,7,ファイター
男性,50代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,見たことがない,見たことがない,自宅,user79470_20241206054622-0143,2,MF12,-0.75,13,対戦風景
男性,50代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,見たことがない,見たことがない,自宅,user79470_20241206054622-0143,3,MM2,1.75,16,対戦風景
男性,50代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,見たことがない,見たことがない,自宅,user79470_20241206054622-0143,3,MM2,1.25,30,対戦風景
男性,50代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,見たことがない,見たことがない,自宅,user79470_20241206054622-0143,4,MF21,-1.5,21,アイテム
男性,50代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,見たことがない,見たことがない,自宅,user79470_20241206054622-0143,4,MF14,1.75,20,対戦風景
男性,50代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,見たことがない,見たことがない,自宅,user79470_20241206054622-0143,4,FF3,1.5,14,アイテム
男性,50代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,見たことがない,見たことがない,自宅,user79470_20241206054622-0143,5,MF23,1.25,19,対戦風景
男性,50代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,見たことがない,見たことがない,自宅,user79470_20241206054622-0143,3,MM3,-0.5,18,対戦風景
男性,50代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,見たことがない,見たことがない,自宅,user79470_20241206054622-0143,4,MM4,1,30,対戦風景
男性,50代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,見たことがない,見たことがない,自宅,user79470_20241206054622-0143,4,MF22,-1.25,10,対戦風景
男性,50代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,見たことがない,見たことがない,自宅,user79470_20241206054622-0143,4,MF11,-0.75,24,対戦風景
男性,50代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,見たことがない,見たことがない,自宅,user79470_20241206054622-0143,3,MF22,0.5,24,対戦結果
男性,50代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,見たことがない,見たことがない,自宅,user79470_20241206054622-0143,3,FF2,0,7,ファイター
男性,50代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,見たことがない,見たことがない,自宅,user79470_20241206054622-0143,4,MF12,-1.25,4,ファイター
男性,50代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,見たことがない,見たことがない,自宅,user79470_20241206054622-0143,4,MF23,1,21,アイテム
男性,50代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,見たことがない,見たことがない,自宅,user79470_20241206054622-0143,4,MF21,1.5,27,対戦結果
男性,50代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,見たことがない,見たことがない,自宅,user79470_20241206054622-0143,3,MF14,0,1,ファイター
女性,40代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user13163_20241206043318-0251,2,MF13,0.75,26,アイテム
女性,40代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user13163_20241206043318-0251,5,FF4,1.75,13,対戦風景
女性,40代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user13163_20241206043318-0251,5,MF12,0,32,対戦風景
女性,40代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user13163_20241206043318-0251,3,MF22,1,12,対戦風景
女性,40代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user13163_20241206043318-0251,4,MF12,1.25,19,ファイター
女性,40代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user13163_20241206043318-0251,3,FF3,1.5,5,アイテム
女性,40代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user13163_20241206043318-0251,2,FF3,-0.5,12,ファイター
女性,40代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user13163_20241206043318-0251,4,MF14,-1,28,対戦風景
女性,40代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user13163_20241206043318-0251,5,MF13,-1.25,22,対戦風景
女性,40代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user13163_20241206043318-0251,2,MM2,-0.75,5,対戦風景
女性,40代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user13163_20241206043318-0251,5,MF24,-0.75,12,アイテム
女性,40代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user13163_20241206043318-0251,5,MF24,-1.5,4,ファイター
女性,40代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user13163_20241206043318-0251,4,MF24,1.25,22,アイテム
女性,40代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user13163_20241206043318-0251,3,FF3,1.75,6,アイテム
女性,40代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user13163_20241206043318-0251,5,MM4,0.75,10,対戦風景
女性,40代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user13163_20241206043318-0251,5,MF13,0.5,11,アイテム
女性,40代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user13163_20241206043318-0251,1,MF12,-1.5,8,対戦風景
女性,40代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user13163_20241206043318-0251,4,MM3,0,17,対戦風景
女性,40代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user13163_20241206043318-0251,5,FF2,-1,24,アイテム
女性,40代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user13163_20241206043318-0251,5,MM3,1.5,14,対戦風景
女性,40代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user13163_20241206043318-0251,4,MF12,1,14,対戦風景
女性,40代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user13163_20241206043318-0251,5,MF23,0.5,23,対戦風景
女性,40代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user13163_20241206043318-0251,5,FF4,-0.5,18,アイテム
女性,40代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user13163_20241206043318-0251,5,MF21,-1.25,9,アイテム
男性,50代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,数回程度見たことがある,見たことがない,自宅,user95901_20241206061143-0709,2,MF23,-1.5,7,対戦風景
男性,50代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,数回程度見たことがある,見たことがない,自宅,user95901_20241206061143-0709,3,FF3,-1,19,対戦風景
男性,50代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,数回程度見たことがある,見たことがない,自宅,user95901_20241206061143-0709,4,MF13,-1,31,対戦風景
男性,50代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,数回程度見たことがある,見たことがない,自宅,user95901_20241206061143-0709,5,MF22,-0.5,20,対戦風景
男性,50代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,数回程度見たことがある,見たことがない,自宅,user95901_20241206061143-0709,4,MF14,1.75,26,対戦風景
男性,50代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,数回程度見たことがある,見たことがない,自宅,user95901_20241206061143-0709,4,MM3,1.5,8,アイテム
男性,50代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,数回程度見たことがある,見たことがない,自宅,user95901_20241206061143-0709,5,MF14,-0.75,16,アイテム
男性,50代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,数回程度見たことがある,見たことがない,自宅,user95901_20241206061143-0709,5,FF2,0,17,アイテム
男性,50代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,数回程度見たことがある,見たことがない,自宅,user95901_20241206061143-0709,4,MM1,1.75,15,対戦風景
男性,50代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,数回程度見たことがある,見たことがない,自宅,user95901_20241206061143-0709,5,MM4,1.25,12,対戦風景
男性,50代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,数回程度見たことがある,見たことがない,自宅,user95901_20241206061143-0709,5,MF22,0.75,5,対戦風景
男性,50代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,数回程度見たことがある,見たことがない,自宅,user95901_20241206061143-0709,5,FF4,0,17,ファイター
男性,50代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,数回程度見たことがある,見たことがない,自宅,user95901_20241206061143-0709,4,MM2,1.5,5,対戦風景
男性,50代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,数回程度見たことがある,見たことがない,自宅,user95901_20241206061143-0709,3,MM3,-0.75,7,アイテム
男性,50代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,数回程度見たことがある,見たことがない,自宅,user95901_20241206061143-0709,5,MM1,0.5,20,対戦風景
男性,50代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,数回程度見たことがある,見たことがない,自宅,user95901_20241206061143-0709,5,MF22,0.75,7,対戦風景
男性,50代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,数回程度見たことがある,見たことがない,自宅,user95901_20241206061143-0709,4,MF23,1.25,4,ファイター
男性,50代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,数回程度見たことがある,見たことがない,自宅,user95901_20241206061143-0709,2,MF23,-0.5,13,対戦風景
男性,50代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,数回程度見たことがある,見たことがない,自宅,user95901_20241206061143-0709,4,MM4,-1.5,24,対戦風景
男性,50代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,数回程度見たことがある,見たことがない,自宅,user95901_20241206061143-0709,5,FF1,-1.25,31,ファイター
男性,50代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,数回程度見たことがある,見たことがない,自宅,user95901_20241206061143-0709,5,MF14,1,7,ファイター
男性,50代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,数回程度見たことがある,見たことがない,自宅,user95901_20241206061143-0709,5,FF1,1,18,アイテム
男性,50代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,数回程度見たことがある,見たことがない,自宅,user95901_20241206061143-0709,3,MF24,0.5,10,アイテム
男性,50代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,数回程度見たことがある,見たことがない,自宅,user95901_20241206061143-0709,5,FF1,-1.25,22,ファイター
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user50941_20241206061135-0257,4,MF23,1.75,11,対戦風景
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user50941_20241206061135-0257,5,MF12,1.5,25,対戦風景
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user50941_20241206061135-0257,3,FF3,-1.5,11,対戦風景
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user50941_20241206061135-0257,3,MM1,0.5,1,ファイター
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user50941_20241206061135-0257,4,FF1,1.75,24,アイテム
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user50941_20241206061135-0257,2,MF23,-1,3,ファイター
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user50941_20241206061135-0257,2,MM2,1,24,アイテム
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user50941_20241206061135-0257,5,FF2,-1,15,ファイター
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user50941_20241206061135-0257,4,FF2,0.75,10,アイテム
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user50941_20241206061135-0257,4,FF4,-0.75,31,対戦結果
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user50941_20241206061135-0257,3,MM2,1,7,対戦風景
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user50941_20241206061135-0257,2,MM1,-1.5,28,対戦風景
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user50941_20241206061135-0257,3,MM4,0.5,12,対戦風景
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user50941_20241206061135-0257,4,MM3,0,29,対戦風景
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user50941_20241206061135-0257,3,MF13,-1.25,3,ファイター
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user50941_20241206061135-0257,5,MF21,0.75,25,対戦風景
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user50941_20241206061135-0257,4,MM4,0,8,アイテム
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user50941_20241206061135-0257,5,FF3,-0.5,18,対戦風景
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user50941_20241206061135-0257,4,MF13,-0.5,21,対戦風景
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user50941_20241206061135-0257,3,MM2,1.25,28,対戦風景
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user50941_20241206061135-0257,5,MF22,-0.75,8,対戦風景
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user50941_20241206061135-0257,4,MM4,1.5,22,ファイター
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user50941_20241206061135-0257,4,FF2,-1.25,21,対戦風景
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user50941_20241206061135-0257,4,MF13,1.25,23,対戦風景
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,見たことがない,自宅,user47718_20241206062602-0433,2,MF21,0.5,21,アイテム
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,見たことがない,自宅,user47718_20241206062602-0433,4,MF23,1.25,1,対戦風景
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,見たことがない,自宅,user47718_20241206062602-0433,5,MF22,-0.75,21,対戦風景
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,見たことがない,自宅,user47718_20241206062602-0433,5,FF4,1,11,対戦風景
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,見たことがない,自宅,user47718_20241206062602-0433,5,FF1,-0.5,23,アイテム
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,見たことがない,自宅,user47718_20241206062602-0433,3,FF1,0,41,対戦風景
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,見たことがない,自宅,user47718_20241206062602-0433,2,MM1,1.5,14,対戦風景
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,見たことがない,自宅,user47718_20241206062602-0433,1,FF4,1,13,対戦風景
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,見たことがない,自宅,user47718_20241206062602-0433,3,MM1,-1.5,27,対戦風景
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,見たことがない,自宅,user47718_20241206062602-0433,1,MF12,0.75,23,対戦風景
